householdID,state,county,householdpax,AGI,conusleisure,children,leisureavg
2055,New York,Westchester,4,157758.62,2544.84,2,7081.98
2056,New York,Westchester,6,233320.12,5110.42,1,8059.66
2057,New York,Westchester,3,180480.1,5240.24,2,5406.77
2058,New York,Westchester,4,165781.89,4765.57,0,8260.15
2059,New York,Westchester,5,157917.66,6920.84,1,8168.13
2060,New York,Westchester,5,172252.3,6818.91,3,7793.51
2061,New York,Westchester,7,207939.86,4278.55,2,8085.78
2062,New York,Westchester,6,234248.73,6036.45,3,7490.87
2063,New York,Westchester,3,225837.18,4545.5,2,7470.52
2064,New York,Westchester,6,236600.79,7305.56,2,7305.56
2065,New York,Westchester,1,246389.64,3603.79,0,7896.02
2066,New York,Westchester,4,227522.6,5575.49,0,5575.49
2067,New York,Westchester,6,203753.73,6123.37,1,7326.51
2068,New York,Westchester,2,158180.69,4133.25,1,7813.81
2069,New York,Westchester,1,232926.86,5882.41,0,8638.6
2070,New York,Westchester,3,222066.15,5564.97,2,5816.24
2071,New York,Westchester,1,177531.95,5045.59,0,5777.28
2072,New York,Westchester,4,273195.31,4938.75,1,7059.52
2073,New York,Westchester,2,223994.64,5838.56,1,5870.43
2074,New York,Westchester,2,179221.05,6420.87,1,6420.87
2075,New York,Westchester,3,229693.27,3963.02,1,8981.91
2076,New York,Westchester,5,174044.67,5333.27,1,7760.96
2077,New York,Westchester,3,210902.1,3979.42,0,6486.88
2078,New York,Westchester,3,233081.6,2937.29,1,6602.74
2079,New York,Westchester,3,181706.14,4228.01,1,6437.99
2080,New York,Westchester,1,222605.27,5180.88,0,6204.92
2081,New York,Westchester,2,203652.61,3528.87,1,7241.41
2082,New York,Westchester,2,186783.14,3675.83,0,7805.2
2083,New York,Westchester,1,183890.35,5297.2,0,8204.09
2084,New York,Westchester,1,235960.93,5578.16,0,8238.72
2085,New York,Westchester,1,202317.61,3515.35,0,6316.81
2086,New York,Westchester,3,185125.47,5186.2,2,7461.05
2087,New York,Westchester,1,183781.45,5271.59,0,7608.75
2088,New York,Westchester,4,205265.84,5370.34,2,8621.16
2089,New York,Westchester,5,164624.8,3845.35,1,5276.63
2090,New York,Westchester,2,222709.78,3969.28,1,7054.17
2091,New York,Westchester,3,237186.1,4228.79,2,4228.79
2092,New York,Westchester,5,249348.75,5988.99,2,7212.37
2093,New York,Westchester,3,232232.7,3742.9,2,9337.32
2094,New York,Westchester,1,162751.87,4558.66,0,5040.52
2095,New York,Westchester,4,221745.47,6526.45,2,6898.28
2096,New York,Westchester,3,222295.66,7218.31,0,7259.87
2097,New York,Westchester,3,263360.08,6475.0,2,7913.18
2098,New York,Westchester,4,185726.41,2610.75,1,6375.58
2099,New York,Westchester,2,227107.01,6872.38,1,6872.38
2100,New York,Westchester,3,162037.04,5055.2,0,7507.24
2101,New York,Westchester,2,164509.17,5771.85,1,7783.26
2102,New York,Westchester,4,200077.42,3411.93,2,7016.15
2103,New York,Westchester,2,203072.02,5048.37,1,5048.37
2104,New York,Westchester,1,153550.13,5176.56,0,7278.86
2105,New York,Westchester,5,194434.17,3893.18,2,6273.67
2106,New York,Westchester,2,248802.38,3322.02,1,7538.8
2107,New York,Westchester,2,218769.13,3253.0,0,8222.64
2108,New York,Westchester,4,181818.38,5902.61,1,8289.76
2109,New York,Westchester,5,261930.98,6045.63,2,9751.19
2110,New York,Westchester,1,219544.55,4598.51,0,8252.38
2111,New York,Westchester,3,219357.09,4989.95,2,6719.24
2112,New York,Westchester,4,188033.83,4884.44,1,7208.03
2113,New York,Westchester,2,200291.21,4511.41,1,8079.75
2114,New York,Westchester,5,198125.32,6535.85,1,9015.78
2115,New York,Westchester,3,154723.87,3667.64,2,4619.8
2116,New York,Westchester,2,251344.26,3522.11,1,8035.04
2117,New York,Westchester,3,220010.58,4470.57,2,7054.26
2118,New York,Westchester,3,196071.32,2713.97,2,7626.93
2119,New York,Westchester,2,194592.73,4828.77,1,5815.42
2120,New York,Westchester,3,182684.77,3086.88,1,8546.11
2121,New York,Westchester,4,223915.12,4068.77,2,7665.76
2122,New York,Westchester,5,186689.24,4709.99,2,7476.68
2123,New York,Westchester,4,223118.83,3112.3,2,5844.05
2124,New York,Westchester,2,212426.33,5047.4,1,5971.4
2125,New York,Westchester,1,164456.04,4217.77,0,8821.21
2126,New York,Westchester,2,217016.86,5862.28,1,8951.55
2127,New York,Westchester,2,202713.74,6535.62,1,7856.08
2128,New York,Westchester,2,196254.37,3215.08,1,6883.32
2129,New York,Westchester,2,188141.01,4611.03,1,8120.34
2130,New York,Westchester,3,211021.11,4143.91,1,6627.47
2131,New York,Westchester,3,219911.92,5073.01,2,6919.28
2132,New York,Westchester,3,215010.07,3817.25,2,8615.71
2133,New York,Westchester,3,191316.88,7957.31,2,8049.79
2134,New York,Westchester,3,256239.62,6289.47,1,8125.83
2135,New York,Westchester,2,210070.99,6095.21,0,7454.04
2136,New York,Westchester,1,213890.06,6824.73,0,9504.49
2137,New York,Westchester,1,221152.84,4804.7,0,6445.5
2138,New York,Westchester,1,219624.66,5030.45,0,7057.97
2139,New York,Westchester,1,125249.87,4284.98,0,7287.62
2140,New York,Westchester,4,198710.93,5130.3,1,6796.66
2141,New York,Westchester,1,231290.03,5421.29,0,6477.98
2142,New York,Westchester,3,243494.59,4889.24,0,6607.32
2143,New York,Westchester,4,211489.67,8497.5,1,9220.78
2144,New York,Westchester,2,238529.56,5716.96,1,8897.84
2145,New York,Westchester,3,184409.83,6234.59,2,8509.25
2146,New York,Westchester,4,195103.97,5320.56,1,9211.27
2147,New York,Westchester,3,189822.26,6271.39,1,6618.66
2148,New York,Westchester,1,240492.79,4804.8,0,6276.55
2149,New York,Westchester,1,181064.6,4612.29,0,8213.38
2150,New York,Westchester,3,209746.3,3816.53,1,6107.16
2151,New York,Westchester,2,200551.42,4244.77,1,5978.11
2152,New York,Westchester,1,211160.45,4611.85,0,8330.46
2153,New York,Westchester,6,154459.14,4951.89,2,6625.46
2154,New York,Westchester,6,140262.48,6243.4,1,6243.4
2155,New York,Westchester,1,224459.49,4690.96,0,8847.05
2156,New York,Westchester,1,175419.12,2340.27,0,9331.61
2157,New York,Westchester,3,238174.79,2006.96,2,9950.08
2158,New York,Westchester,1,185019.77,2359.96,0,8099.09
2159,New York,Westchester,2,240336.38,2976.54,1,6510.4
2160,New York,Westchester,5,191893.47,3507.85,2,7162.89
2161,New York,Westchester,4,206517.98,1835.77,2,7991.62
2162,New York,Westchester,2,213003.64,6113.76,1,7684.74
2163,New York,Westchester,2,191780.38,2767.66,1,7090.45
2164,New York,Westchester,3,136877.8,5566.57,1,8202.83
2165,New York,Westchester,1,236963.23,6332.42,0,9891.03
2166,New York,Westchester,4,179311.47,5090.63,1,7010.6
2167,New York,Westchester,4,168732.59,6332.11,1,8211.46
2168,New York,Westchester,2,233053.28,7048.65,1,7182.23
2169,New York,Westchester,1,223296.69,4105.06,0,8149.87
2170,New York,Westchester,5,249153.4,5436.47,1,10268.47
2171,New York,Westchester,3,174596.09,4367.36,1,9267.06
2172,New York,Westchester,2,195300.95,3814.54,1,8948.86
2173,New York,Westchester,2,225248.09,3973.71,1,6845.54
2174,New York,Westchester,5,189128.21,4650.83,2,8565.76
2175,New York,Westchester,4,197055.75,4974.84,1,4974.84
2176,New York,Westchester,3,171042.03,3675.87,1,7682.38
2177,New York,Westchester,3,185596.6,4466.06,2,8518.31
2178,New York,Westchester,1,226077.51,4001.13,0,4001.13
2179,New York,Westchester,2,229072.88,7892.97,1,8002.1
2180,New York,Westchester,2,210393.9,5092.93,1,7542.54
2181,New York,Westchester,6,213425.16,5119.78,0,8719.81
2182,New York,Westchester,1,208756.71,5645.5,0,5645.5
2183,New York,Westchester,4,222489.62,5168.12,0,8099.95
2184,New York,Westchester,3,237351.03,5155.74,1,8310.0
2185,New York,Westchester,4,148689.3,5359.22,1,6851.98
2186,New York,Westchester,3,204440.06,2922.9,2,5913.42
2187,New York,Westchester,5,214495.59,5617.34,2,5853.01
2188,New York,Westchester,3,241277.11,4451.78,2,6381.17
2189,New York,Westchester,4,195196.43,5103.41,2,6375.23
2190,New York,Westchester,1,196738.9,6089.98,0,6382.84
2191,New York,Westchester,4,210571.82,6235.22,1,9365.67
2192,New York,Westchester,5,201340.76,1269.48,1,9204.27
2193,New York,Westchester,1,214435.88,1969.2,0,8818.91
2194,New York,Westchester,4,185828.36,5075.3,1,8245.25
2195,New York,Westchester,5,206265.93,4883.88,2,6098.62
2196,New York,Westchester,1,197924.97,3440.78,0,8928.53
2197,New York,Westchester,4,199856.09,5396.54,1,7167.42
2198,New York,Westchester,1,208194.68,7098.85,0,8409.39
2199,New York,Westchester,5,201972.6,1904.88,1,6191.45
2200,New York,Westchester,3,236622.32,2386.76,1,8840.31
2201,New York,Westchester,3,232534.51,4357.09,2,6558.67
2202,New York,Westchester,2,226744.35,5779.85,1,8272.42
2203,New York,Westchester,3,184693.22,4830.35,0,8822.88
2204,New York,Westchester,5,222927.47,4008.86,2,8940.45
2205,New York,Westchester,4,243577.46,4483.48,2,7160.74
2206,New York,Westchester,4,226910.29,4550.45,1,8627.04
2207,New York,Westchester,4,201898.14,2948.61,0,7439.54
2208,New York,Westchester,4,176966.51,5630.92,2,8681.83
2209,New York,Westchester,2,203990.31,5027.91,0,7685.09
2210,New York,Westchester,3,165772.35,5273.28,2,6763.13
2211,New York,Westchester,1,279965.82,3408.52,0,8675.04
2212,New York,Westchester,5,230368.44,3032.42,1,6462.28
2213,New York,Westchester,3,209313.98,2731.42,1,7267.86
2214,New York,Westchester,4,234443.72,4712.16,1,5014.07
2215,New York,Westchester,3,202020.2,5792.69,0,6823.97
2216,New York,Westchester,3,196623.16,7114.82,2,7340.19
2217,New York,Westchester,3,155327.16,5216.93,2,11113.11
2218,New York,Westchester,2,174491.72,3526.16,1,8912.95
2219,New York,Westchester,3,194643.85,4454.65,2,6332.48
2220,New York,Westchester,3,196771.8,3140.45,1,8342.25
2221,New York,Westchester,1,211367.4,5262.81,0,7111.71
2222,New York,Westchester,3,251193.74,5437.97,2,9081.1
2223,New York,Westchester,3,191923.3,5123.03,2,5652.93
2224,New York,Westchester,3,212454.65,7120.57,2,7789.21
2225,New York,Westchester,4,250399.4,5691.92,2,7145.81
2226,New York,Westchester,4,150480.09,3741.47,1,9446.24
2227,New York,Westchester,3,206772.66,4321.56,1,4321.56
2228,New York,Westchester,2,202428.29,6181.63,1,9246.44
2229,New York,Westchester,3,182594.98,5497.76,1,8261.73
2230,New York,Westchester,2,246993.33,5032.38,1,7700.05
2231,New York,Westchester,5,188465.86,6322.33,2,6322.33
2232,New York,Westchester,1,211991.85,5362.56,0,5362.56
2233,New York,Westchester,4,226803.42,5805.41,1,9021.93
2234,New York,Westchester,5,168094.6,4376.36,1,7469.05
2235,New York,Westchester,3,227940.17,4313.7,1,4313.7
2236,New York,Westchester,4,238292.76,4019.09,2,6348.11
2237,New York,Westchester,4,193250.79,3319.13,1,7392.28
2238,New York,Westchester,1,212106.82,4469.31,0,7295.49
2239,New York,Westchester,3,194415.67,4268.24,1,7271.51
2240,New York,Westchester,2,209309.86,3030.68,1,7181.83
2241,New York,Westchester,2,165484.78,6102.4,1,6102.4
2242,New York,Westchester,4,203372.82,5937.96,2,8155.82
2243,New York,Westchester,3,232521.5,4541.66,1,7031.9
2244,New York,Westchester,1,237901.43,6198.49,0,7673.01
2245,New York,Westchester,5,175442.8,2357.94,2,6485.76
2246,New York,Westchester,5,203732.76,1868.77,1,6896.46
2247,New York,Westchester,4,137365.82,3778.03,1,7365.92
2248,New York,Westchester,5,231065.13,4752.72,1,7505.0
2249,New York,Westchester,2,220757.43,4796.1,1,9008.24
2250,New York,Westchester,3,172461.5,5202.95,0,9485.46
2251,New York,Westchester,2,211737.4,5127.23,0,8311.47
2252,New York,Westchester,3,233548.42,3847.77,1,7231.62
2253,New York,Westchester,1,175360.51,5300.84,0,7276.71
2254,New York,Westchester,5,174150.16,5399.84,0,9047.52
2255,New York,Westchester,2,184029.3,2201.37,1,7740.03
2256,New York,Westchester,3,170811.57,2571.1,2,6848.68
2257,New York,Westchester,1,264055.17,6919.82,0,7950.65
2258,New York,Westchester,1,186975.08,3825.18,0,6060.37
2259,New York,Westchester,2,225027.0,3645.92,1,5965.59
2260,New York,Westchester,4,222864.57,3855.69,1,6083.1
2261,New York,Westchester,4,230589.74,4669.06,3,7103.89
2262,New York,Westchester,2,192859.87,3634.98,1,6474.88
2263,New York,Westchester,2,191235.12,3236.3,1,6763.53
2264,New York,Westchester,2,181352.65,5692.51,1,8416.59
2265,New York,Westchester,3,220629.66,3153.95,2,5762.23
2266,New York,Westchester,3,149292.67,4135.11,2,8284.15
2267,New York,Westchester,5,191519.46,5743.54,1,8329.98
2268,New York,Westchester,5,209663.92,4755.24,2,4755.24
2269,New York,Westchester,4,180039.1,5417.31,1,6530.17
2270,New York,Westchester,1,205982.52,6647.61,0,7626.65
2271,New York,Westchester,2,233683.64,5809.59,1,7193.95
2272,New York,Westchester,2,215195.86,5570.94,1,6768.04
2273,New York,Westchester,3,206554.28,4073.67,1,6684.34
2274,New York,Westchester,1,233868.68,3180.74,0,11126.23
2275,New York,Westchester,4,215928.24,6571.18,2,7917.43
2276,New York,Westchester,4,200476.96,4226.36,1,6949.8
2277,New York,Westchester,5,216065.23,4667.75,1,8681.73
2278,New York,Westchester,5,176093.89,3888.61,0,8067.82
2279,New York,Westchester,5,195932.23,3351.79,2,9671.08
2280,New York,Westchester,4,194947.54,6101.01,3,7084.02
2281,New York,Westchester,3,186700.21,7317.08,0,8516.91
2282,New York,Westchester,4,165370.63,3945.2,1,8164.6
2283,New York,Westchester,3,157149.83,5040.22,2,6334.18
2284,New York,Westchester,6,225335.52,5782.59,2,7832.37
2285,New York,Westchester,6,176020.52,4089.82,1,7674.21
2286,New York,Westchester,3,218002.14,3661.43,1,8574.72
2287,New York,Westchester,3,183541.81,3094.22,0,7302.28
2288,New York,Westchester,3,152893.98,3491.27,1,8108.77
2289,New York,Westchester,4,208079.6,6539.29,2,8113.47
2290,New York,Westchester,3,193178.02,3641.69,0,7031.49
2291,New York,Westchester,4,201843.16,5170.48,2,6659.0
2292,New York,Westchester,1,171188.78,6154.77,0,6509.13
2293,New York,Westchester,5,163433.79,5980.24,2,8791.99
2294,New York,Westchester,4,190107.63,4533.2,2,7225.85
2295,New York,Westchester,4,186966.19,7397.29,2,7397.29
2296,New York,Westchester,4,151139.57,4392.83,3,8037.14
2297,New York,Westchester,3,182641.28,3251.57,1,8919.02
2298,New York,Westchester,3,201063.31,4507.45,2,6237.38
2299,New York,Westchester,2,232515.35,7141.02,0,9826.88
2300,New York,Westchester,1,200255.59,5469.05,0,7390.69
2301,New York,Westchester,3,221148.69,5388.77,1,5835.71
2302,New York,Westchester,5,174937.91,4436.12,1,9590.11
2303,New York,Westchester,3,206439.35,4639.32,2,8097.1
2304,New York,Westchester,2,207370.22,6415.43,1,6894.44
2305,New York,Westchester,5,200219.5,5401.6,2,7420.98
2306,New York,Westchester,5,213715.38,4468.99,1,8109.34
2307,New York,Westchester,1,253829.81,3367.29,0,6895.48
2308,New York,Westchester,3,186707.62,4378.23,1,8779.08
2309,New York,Westchester,3,191795.94,6093.6,2,7710.04
2310,New York,Westchester,6,198857.99,4341.36,2,5490.64
2311,New York,Westchester,2,227765.33,5982.16,1,7851.65
2312,New York,Westchester,1,196904.06,4212.01,0,8421.18
2313,New York,Westchester,3,231959.81,6201.74,2,7957.52
2314,New York,Westchester,3,220725.83,6203.36,1,6978.18
2315,New York,Westchester,1,203070.28,6504.64,0,7340.92
2316,New York,Westchester,4,244769.32,5716.2,1,8579.49
2317,New York,Westchester,5,161152.26,4090.26,1,8577.57
2318,New York,Westchester,4,271402.21,6733.16,1,8204.66
2319,New York,Westchester,2,219360.96,5003.63,1,6925.3
2320,New York,Westchester,2,208918.1,3029.03,1,7462.68
2321,New York,Westchester,2,232053.78,4267.78,0,6399.04
2322,New York,Westchester,4,231761.44,3307.12,1,7731.16
2323,New York,Westchester,3,155146.6,2910.87,1,7389.42
2324,New York,Westchester,4,253794.64,5450.04,1,6765.22
2325,New York,Westchester,1,197980.45,5699.04,0,8202.41
2326,New York,Westchester,1,279677.68,5294.68,0,9331.93
2327,New York,Westchester,2,175150.12,6781.56,1,7469.37
2328,New York,Westchester,4,217496.19,5387.7,2,9043.25
2329,New York,Westchester,2,193363.85,4833.75,0,8565.05
2330,New York,Westchester,1,204243.01,5404.03,0,8134.64
2331,New York,Westchester,2,201881.39,2579.0,0,7277.01
2332,New York,Westchester,5,218873.41,3679.92,2,6301.93
2333,New York,Westchester,2,175117.62,7778.16,1,9033.41
2334,New York,Westchester,2,175434.61,5679.01,1,10056.5
2335,New York,Westchester,5,164479.39,5511.79,1,8829.29
2336,New York,Westchester,2,215986.87,3379.07,1,5835.27
2337,New York,Westchester,4,205021.51,3594.11,1,8878.59
2338,New York,Westchester,2,225406.53,2223.4,1,9569.72
2339,New York,Westchester,3,188643.77,6320.68,2,9391.93
2340,New York,Westchester,3,222252.51,2379.76,1,5274.68
2341,New York,Westchester,2,193392.67,5017.93,0,10506.97
2342,New York,Westchester,3,252697.2,5329.2,0,6851.4
2343,New York,Westchester,1,223168.7,6805.31,0,6814.56
2344,New York,Westchester,3,202739.08,3520.63,2,7516.12
2345,New York,Westchester,3,187439.83,5952.92,2,6926.65
2346,New York,Westchester,3,209584.69,3364.15,2,6995.29
2347,New York,Westchester,1,186921.66,5477.18,0,6364.61
2348,New York,Westchester,1,215981.32,7138.26,0,8319.42
2349,New York,Westchester,2,199861.45,4009.36,0,9838.19
2350,New York,Westchester,4,252036.92,3481.68,1,8002.4
2351,New York,Westchester,3,190426.26,6047.64,2,7123.74
2352,New York,Westchester,4,171274.69,5111.54,0,8310.27
2353,New York,Westchester,3,189455.32,2824.59,1,7796.03
2354,New York,Westchester,4,178041.93,4603.5,0,8359.75
2355,New York,Westchester,2,206939.08,4612.93,1,7788.43
2356,New York,Westchester,2,224345.19,5962.89,1,8798.12
2357,New York,Westchester,3,204234.63,1388.4,1,8313.76
2358,New York,Westchester,3,168526.3,6408.39,0,7585.46
2359,New York,Westchester,1,252125.33,2251.24,0,6532.45
2360,New York,Westchester,5,169981.55,4285.5,2,8506.94
2361,New York,Westchester,2,187911.0,6349.23,1,7491.14
2362,New York,Westchester,2,206065.61,4364.24,1,5503.19
2363,New York,Westchester,6,242845.91,5656.99,2,8219.44
2364,New York,Westchester,2,219894.25,4968.82,1,7952.03
2365,New York,Westchester,2,252706.8,5533.67,1,9778.01
2366,New York,Westchester,1,224955.95,3990.32,0,9425.75
2367,New York,Westchester,4,168409.68,3516.4,2,6995.02
2368,New York,Westchester,1,194826.89,3821.79,0,6126.46
2369,New York,Westchester,2,191947.46,3029.12,1,6348.43
2370,New York,Westchester,3,205084.18,4883.53,2,5840.31
2371,New York,Westchester,2,253070.79,3821.28,1,6191.99
2372,New York,Westchester,3,243541.89,6562.47,2,8166.25
2373,New York,Westchester,4,146144.82,3998.47,1,8949.47
2374,New York,Westchester,2,220764.36,560.8,1,7619.78
2375,New York,Westchester,1,133715.77,5237.25,0,5237.25
2376,New York,Westchester,3,217556.51,3459.74,2,5310.51
2377,New York,Westchester,3,214815.81,5494.27,2,8282.07
2378,New York,Westchester,3,160434.5,2275.47,2,7447.41
2379,New York,Westchester,5,228000.74,1253.29,1,8123.03
2380,New York,Westchester,2,220118.72,5148.33,1,6621.0
2381,New York,Westchester,3,208360.93,6192.01,1,7780.6
2382,New York,Westchester,4,224685.94,3315.59,1,6568.97
2383,New York,Westchester,5,189715.9,5196.04,3,5844.65
2384,New York,Westchester,3,183872.2,4879.58,2,7096.82
2385,New York,Westchester,4,222176.13,4805.15,2,7992.91
2386,New York,Westchester,2,204088.84,4562.18,1,5335.0
2387,New York,Westchester,4,189799.16,4779.3,3,7535.52
2388,New York,Westchester,3,221243.96,2971.46,2,6831.78
2389,New York,Westchester,1,153348.79,7475.8,0,7636.22
2390,New York,Westchester,2,189439.72,3889.39,0,6928.23
2391,New York,Westchester,2,172183.88,6320.64,1,9074.09
2392,New York,Westchester,2,215843.23,3248.67,1,8509.59
2393,New York,Westchester,4,164575.14,7867.99,2,7867.99
2394,New York,Westchester,3,196870.99,1690.85,0,6329.22
2395,New York,Westchester,3,187078.97,5210.76,0,8670.63
2396,New York,Westchester,3,134404.36,3866.66,2,6050.94
2397,New York,Westchester,2,206565.13,4680.35,1,10418.81
2398,New York,Westchester,5,170728.76,5371.3,1,10579.75
2399,New York,Westchester,6,207914.51,2301.44,1,6228.73
2400,New York,Westchester,5,232846.54,5399.13,1,8621.38
2401,New York,Westchester,5,181620.95,6912.87,1,6912.87
2402,New York,Westchester,3,242063.66,5914.1,1,7589.4
2403,New York,Westchester,3,203346.87,4459.62,1,5448.43
2404,New York,Westchester,4,197041.7,4950.1,3,6103.53
2405,New York,Westchester,1,261744.05,5666.92,0,8357.09
2406,New York,Westchester,3,185096.98,3605.59,2,8634.47
2407,New York,Westchester,4,152471.5,5702.9,1,6983.51
2408,New York,Westchester,5,196135.99,4745.16,1,8249.99
2409,New York,Westchester,1,205677.96,4619.76,0,7075.44
2410,New York,Westchester,2,180013.92,4746.05,1,6466.25
2411,New York,Westchester,4,237372.62,4940.66,2,6340.71
2412,New York,Westchester,1,166545.88,5298.18,0,8033.67
2413,New York,Westchester,4,179076.73,4522.63,2,8685.19
2414,New York,Westchester,4,161268.7,5453.16,1,8138.65
