"householdID","visits","avgrides_perperson","avgmerch_perperson","avggoldzone_perperson","avgfood_perperson","goldzone_playersclub","own_car","homestate","FB_Like","renew"
"2400",1,9.6,31.5,72.8,53,"0","0","NJ","1",0
"2411",2,11.1,85.5,61.1,17.2,"0","0","NJ","0",0
"2435",7,12,43.1,172.1,30,"0","0","NJ","0",0
"2444",3,10.3,4.1,83,39.8,"0","0","NJ","0",0
"2454",2,11,33.4,71,20,"0","0","NJ","0",0
"2509",3,8,32.6,63.7,26.3,"0","0","NJ","0",0
"2520",8,10.4,23.3,50.2,10.7,"0","0","NJ","1",0
"2523",3,10,86.9,107.7,43.3,"0","0","NJ","0",0
"2526",7,10.9,30.6,85.8,19.7,"0","0","NJ","0",0
"2531",4,11.9,35.6,72.9,44.6,"0","0","NJ","1",1
"2536",4,12.1,20.2,25.2,29.5,"0","0","NJ","0",0
"2542",4,8.7,17.9,149.1,25.2,"0","0","NJ","1",1
"2551",4,11.9,7.8,100.8,17.4,"1","0","NJ","0",0
"2568",2,11.2,28.8,79.3,11.7,"0","0","NJ","0",0
"2593",3,11.9,25.3,34.8,8.7,"0","0","NJ","1",0
"2594",5,10.5,80.8,20.5,26.8,"0","0","NJ","1",0
"2601",6,13,81.9,59.5,14.1,"1","0","NJ","0",0
"2603",5,2.5,63.4,77,22.8,"0","0","NJ","0",0
"2636",3,9.7,29.3,100.8,11.1,"0","0","NJ","1",0
"2685",10,8.2,11.9,152.4,18.3,"1","0","NJ","0",0
"2781",6,11.9,22.2,59.8,70.7,"0","0","NJ","0",0
"2805",3,6.7,43.7,101.8,39.5,"1","0","NJ","1",0
"2816",1,11.5,81.8,162,15,"0","0","NJ","1",0
"2818",5,3,19.4,2.9,22.8,"0","0","NJ","1",1
"2825",1,11.7,85.6,7,27.8,"1","0","NJ","1",0
"2829",10,8,87.7,14.6,41,"0","0","NJ","1",0
"2833",6,10.1,68.7,22,61.3,"0","0","NJ","1",0
"2850",4,9.7,48.5,7.3,52.8,"1","0","NJ","1",0
"2862",4,12.3,47.1,64.9,6.7,"0","0","NJ","1",0
"2864",2,9.6,40.7,11.3,23.8,"0","0","NJ","1",0
"2879",1,11.5,54.7,168.3,9.8,"0","0","NJ","0",0
"2909",3,10.3,36.2,37.8,31.3,"0","0","NJ","1",0
"2923",3,7.1,3.2,76.2,18.3,"0","0","NJ","1",0
"2958",3,8.6,9.6,74.2,16.2,"0","0","NJ","0",0
"2965",1,10.1,29,133,28.9,"0","0","NJ","0",0
"2984",2,11.7,29.8,91.8,22.2,"0","0","NJ","0",1
"2987",2,8.6,8.7,114.8,20,"0","0","NJ","1",0
"2992",5,2.9,41.6,168.9,33.6,"0","0","NJ","1",0
"2999",1,6.1,45,172.3,24.6,"1","0","NJ","0",0
"3033",1,10.7,15.7,110.5,62,"0","0","NJ","0",0
"3063",7,11.2,38.7,41.9,37.7,"0","0","NJ","0",0
"3068",4,9.3,5.3,104.1,18.8,"0","0","NJ","0",0
"3112",2,9.4,20.3,103.6,24,"0","0","NJ","0",0
"3114",5,12.7,83.4,78.6,6,"0","0","NJ","1",0
"3115",1,13.3,11.8,39.2,28.3,"0","0","NJ","0",0
"3129",3,8.8,41.1,160,27.9,"0","0","NJ","1",0
"3151",4,12.6,72.6,86.2,24.8,"0","0","NJ","1",0
"3180",9,9.9,8.9,80.2,3.2,"1","0","NJ","1",0
"3184",6,10,39.7,167.2,22.1,"0","0","NJ","1",0
"3185",4,8.7,39.4,20.5,72.7,"0","0","NJ","0",0
"3190",4,9.7,19.4,151.3,69.6,"0","0","NJ","0",0
"3194",6,10,17.2,74.4,42.5,"0","0","NJ","1",0
"8",2,8.4,27.1,9.4,13.3,"1","0","CT","0",1
"9",6,8.1,41.6,52.1,25.4,"1","0","CT","1",1
"28",2,7.2,6.7,71.3,12.7,"1","0","NY","1",1
"31",5,12,10,144.6,7.7,"1","1","NY","1",1
"50",2,7.1,5,48.4,20,"1","1","NY","1",1
"60",2,10.4,34.6,170.7,29.5,"1","1","NY","1",1
"61",5,3,42.6,75.6,37.5,"1","0","CT","0",1
"70",2,10,35.5,155.4,70,"1","1","NY","0",1
"74",3,11.3,51.3,78.7,16.9,"1","0","NY","1",1
"80",8,11,29.7,9.7,43,"1","1","NY","1",1
"99",1,10.7,52.1,71.7,26.3,"1","1","NY","0",0
"102",4,10.1,79.1,153.7,5.9,"1","1","NY","0",1
"129",1,11.2,35.9,46.6,72.5,"1","1","NY","1",0
"200",3,7.8,6.2,145,25.7,"1","0","CT","0",1
"207",3,10.2,26.4,149.5,71.2,"1","0","CT","1",0
"220",5,0.7,86.5,102.9,3.9,"1","0","CT","0",0
"222",2,8.7,13,57.9,21.9,"1","1","NY","1",1
"227",2,13.1,8.9,56.5,72.3,"1","0","CT","0",1
"238",4,12.1,31.8,149.3,5.9,"1","0","CT","1",1
"241",10,11,45.3,55.2,56,"1","1","NY","1",1
"251",5,10.9,47.8,87.9,20.1,"1","1","NY","0",1
"273",1,7.7,40.7,86.3,47.8,"1","0","NY","1",1
"299",9,11.9,49.2,44.3,28.8,"1","1","NY","1",1
"338",6,12.6,20.1,122.9,65.3,"1","1","NY","0",0
"342",3,8.9,12.3,74.8,69.4,"1","0","CT","1",1
"348",3,8.5,56.9,9.3,18.8,"1","0","CT","0",1
"350",7,2.8,5.5,44.4,17.8,"1","1","NY","1",1
"351",1,2.9,88.2,48.3,63.1,"1","1","NY","0",1
"382",2,9.5,82.2,64.8,15.2,"1","1","NY","0",1
"421",5,9,15.4,30,11.4,"1","1","NY","0",1
"428",7,5.8,50.8,120.5,9.6,"1","1","NY","0",0
"432",2,9.8,38.2,76.1,7.3,"1","0","NY","1",1
"458",1,10.2,41,159.3,28.4,"1","1","NY","1",1
"474",3,11,1.3,46.1,13.6,"1","0","NY","0",1
"478",2,11.1,86.2,13.9,58.6,"1","0","CT","0",1
"483",5,12.7,53.8,83.7,22.2,"1","1","NY","0",0
"487",4,13,21.1,88.5,15.2,"1","1","NY","0",1
"497",4,8.8,14.4,40.7,9.9,"1","1","NY","0",1
"517",10,10.8,22.1,129.6,11.3,"1","1","NY","1",0
"539",1,11.3,49.1,168.5,17.7,"1","0","NY","0",1
"552",4,9.5,41.3,145.2,38.1,"1","1","NY","0",0
"557",3,2,46,21.7,3.7,"1","0","NY","0",1
"598",3,10.1,22.8,49.5,30.4,"1","1","NY","0",1
"602",8,3.6,18.3,141.8,1.9,"1","0","NY","1",0
"604",6,7.9,34.3,83.4,47.5,"1","0","NY","0",1
"614",4,11.7,79.2,40.9,11.3,"1","1","NY","1",1
"637",4,11.2,30,17.1,41.1,"1","0","CT","0",0
"641",6,12.3,32.8,101.9,8.5,"1","1","NY","0",1
"648",1,12.5,28.4,78.2,5.8,"1","1","NY","1",1
"659",2,10.9,20.2,59.9,2.7,"1","1","NY","0",1
"685",6,10.6,40.3,103.8,35.4,"1","0","NY","0",1
"686",1,12.8,57.9,110.8,69.5,"1","0","NY","0",0
"687",2,9.4,43.9,5.7,11.5,"1","0","NY","1",1
"693",2,11.9,25.5,54,75.3,"1","1","NY","1",1
"705",4,10.2,62.5,26.6,53.8,"1","1","NY","0",0
"707",8,11.2,24.1,77.1,12.3,"1","1","NY","1",1
"723",4,9.6,70.5,40.5,20.4,"1","0","NY","1",1
"764",1,10.3,84,22.9,1,"1","1","NY","1",1
"770",2,11.5,5.6,9.4,38.7,"1","0","NY","1",1
"796",4,3.1,45.7,113,40.1,"1","1","NY","1",1
"819",3,9.4,7.7,33.9,70.8,"1","0","CT","1",0
"842",2,5.3,86.7,19.9,50.6,"1","0","CT","1",1
"856",3,8.4,12.8,88,36.5,"1","0","NY","0",1
"868",5,9.8,8.8,87.7,27.2,"1","1","NY","1",1
"886",3,12.7,88.2,51.3,30.5,"1","0","CT","0",1
"967",5,11.6,4.9,116.8,38,"1","1","NY","0",1
"971",5,7.9,15.8,84.7,26.4,"1","1","NY","0",1
"978",4,13.1,49.8,80.1,18.2,"1","1","NY","0",1
"985",1,10.6,8.4,148.3,17.1,"1","0","NY","0",0
"987",6,8.4,78.8,111.4,18.7,"1","1","NY","0",1
"1001",3,10,38.8,95.1,56.8,"1","1","NY","1",1
"1006",3,13,49.4,18,17.6,"1","1","NY","0",1
"1032",6,10.1,12.3,169.3,45.7,"1","0","CT","0",1
"1037",4,10,22.5,50.8,32.4,"1","1","NY","0",1
"1062",3,10.9,33.6,160.3,34.3,"1","1","NY","1",1
"1072",5,11.4,54.8,148.6,63.8,"1","1","NY","1",1
"1090",3,12.3,0.6,38.5,37.4,"1","0","NY","1",1
"1096",2,2,42.3,100.2,17,"1","0","NY","0",1
"1112",1,9.4,13.1,58,39.7,"1","0","NY","1",1
"1113",1,11.7,88.3,168.8,20.2,"1","0","NY","0",1
"1115",2,11,53.5,66.7,8.4,"1","1","NY","0",1
"1125",5,8.6,16,64.4,73.6,"1","1","NY","1",1
"1130",1,3.5,35.9,122.7,22.9,"1","0","NY","1",1
"1143",2,8.6,44.5,119.7,37.5,"1","0","CT","0",1
"1149",2,8.8,31.3,1.9,5.9,"1","1","NY","1",1
"1156",3,8.1,11.1,81.9,53.3,"1","1","NY","1",1
"1157",4,10.5,57.7,58.6,1.3,"1","1","NY","0",1
"1159",2,11,35.5,129.1,12.6,"1","0","NY","1",1
"1178",7,12.4,15.7,40.5,51.1,"1","1","NY","1",1
"1186",4,11.6,43.7,56.1,23.3,"1","1","NY","1",1
"1192",2,1.9,88.8,52.5,71,"1","1","NY","0",1
"1227",9,13,21,132.2,3.5,"1","1","NY","1",1
"1229",1,10.1,7,8.8,14.5,"1","1","NY","1",0
"1258",4,9.9,87.4,103.5,28,"1","1","NY","1",1
"1287",4,8.5,18.1,87,56.2,"1","1","NY","1",1
"1314",5,1.1,28.5,164.9,74,"1","1","NY","0",1
"1322",2,9.6,27,60.3,54.9,"1","1","NY","1",0
"1332",3,12.4,9.6,145.1,19.4,"1","1","NY","0",1
"1337",6,9.9,24.2,62.8,75.2,"1","0","CT","0",1
"1353",2,12.1,28.5,116,31.6,"1","0","CT","1",1
"1377",7,13,22.3,110.9,21.3,"1","1","NY","0",1
"1396",6,12.4,67.1,49.8,50.6,"1","1","NY","0",1
"1410",1,1.2,35.3,163.8,1.2,"1","1","NY","1",0
"1444",4,12.2,9.6,15,24.7,"1","1","NY","0",0
"1461",8,11.1,34.7,5.4,60.4,"1","1","NY","1",1
"1519",5,10.4,6.1,146,35.9,"1","0","CT","0",1
"1529",5,8.9,11.3,66.2,5.2,"1","0","NY","1",1
"1540",2,6.2,11.9,20,50,"1","0","CT","0",1
"1592",1,9,43.1,72.6,27.3,"1","1","NY","1",1
"1624",3,13.2,31.4,165.2,7.5,"1","0","NY","1",1
"1625",2,10.3,88.9,80.9,76.2,"1","1","NY","0",1
"1641",8,8.7,31.8,40,11.6,"1","1","NY","1",1
"1643",3,7,53.3,115.1,8.7,"1","1","NY","0",1
"1681",3,10,78.4,147.8,39.3,"1","0","CT","0",1
"1682",3,10.2,16.3,51.3,25.4,"1","1","NY","0",1
"1718",2,12.1,6.6,164.7,27.8,"1","1","NY","0",1
"1728",4,9.9,27.9,40.6,34.1,"1","1","NY","1",1
"1749",2,2.6,70.9,149.1,46.5,"1","0","NY","1",1
"1753",5,9.1,27.7,150.1,13.3,"1","0","NY","0",1
"1764",5,13.4,86.4,77.6,14.1,"1","1","NY","0",1
"1768",4,8.1,50.4,67.2,17.8,"1","1","NY","0",1
"1790",3,9.9,28.8,112.3,13.2,"1","1","NY","1",1
"1805",2,2,56.8,100.6,64.5,"1","0","NY","0",1
"1831",2,1.8,31.1,29.1,31.3,"1","1","NY","0",1
"1875",4,11.9,8.3,14.5,28.4,"1","0","NY","0",1
"1896",4,8.3,20.1,162.8,15.9,"1","1","NY","0",1
"1935",4,12.1,37.1,58.8,0.5,"1","0","CT","1",1
"1945",2,12,15.8,79.5,8.7,"1","1","NY","1",0
"2001",3,9.1,38.8,35.3,1,"1","0","NY","1",1
"2013",9,11,48,54.1,0.8,"1","1","NY","0",1
"2017",12,12.7,42.9,110.6,30.5,"1","0","NY","0",1
"2021",4,3.9,21.8,108.1,8.3,"1","1","NY","1",0
"2031",2,3.6,3.4,91.6,36.2,"1","0","CT","1",1
"2063",1,7.8,85,81.6,22.3,"1","0","CT","1",1
"2093",2,8.4,8.3,105.6,19,"1","1","NY","0",1
"2113",2,12.8,25.1,138.9,44.6,"1","1","NY","1",1
"2152",7,10.1,10.4,10.3,60.1,"1","1","NY","0",1
"2186",2,6.8,31.3,21.8,20.2,"1","0","NY","0",1
"2216",1,7.4,25.6,102.4,22.4,"1","0","NY","1",0
"2227",6,2.8,16.1,38.1,10.4,"1","1","NY","1",0
"2242",5,11.7,25.6,61.3,27.1,"1","0","CT","0",1
"2250",2,12.3,24.2,21.2,13.9,"1","1","NY","0",0
"2251",5,11.3,29.8,54.8,17.7,"1","0","CT","0",1
"2263",5,8.2,27.1,24.7,24.9,"1","1","NY","0",1
"2327",4,9.9,18.2,30.7,14.4,"1","1","NY","0",1
"2333",1,9,51.2,4.5,24,"1","0","NY","0",1
"2347",2,11.2,9.4,6.4,28.7,"1","1","NY","1",1
"2348",5,6.8,37.2,49.3,0.2,"1","1","NY","1",0
"2374",4,10.4,63.3,73.9,38.3,"1","0","NY","1",1
"2381",5,7.8,47.9,117.1,26.7,"1","1","NY","0",1
"2392",5,11.7,48.3,162.9,57.6,"1","0","CT","0",1
"2434",6,8.7,10.8,29.2,14.1,"1","0","NY","0",1
"2445",6,10.5,35.5,108.6,26.8,"1","0","CT","0",1
"2449",2,8.4,50,39.7,18.6,"1","1","NY","1",1
"2452",5,10,11.2,57,10.7,"1","1","NY","1",0
"2455",10,10,11.7,62.4,40.9,"1","0","CT","1",1
"2485",3,11.7,43.3,19.5,8.8,"1","1","NY","1",0
"2511",5,11.3,45.3,95.2,16.1,"1","0","NY","0",1
"2519",6,7.7,31.7,72.2,16.4,"1","1","NY","1",1
"2535",8,11.4,10.9,70.2,24.6,"1","1","NY","0",1
"2557",5,11,19.9,60.8,7.2,"1","1","NY","1",1
"2619",2,11.4,36.1,85.3,72,"1","0","CT","0",1
"2700",6,7.6,2.9,157.1,70.8,"1","1","NY","0",1
"2703",5,12.9,48.1,31.3,28.3,"1","1","NY","0",1
"2728",1,12.1,19.8,93,8.8,"1","1","NY","0",1
"2788",1,13,5.1,61.3,26.3,"1","1","NY","1",1
"2790",6,9.8,42.3,108.2,45.3,"1","1","NY","1",1
"2804",1,9.3,64.8,47.6,13.5,"1","0","NY","1",1
"2872",4,11.2,43.7,2.4,35.6,"1","1","NY","1",0
"2875",1,9.7,25.3,157.5,25.4,"1","1","NY","1",1
"2876",2,11.2,84.2,47.1,27.5,"1","1","NY","1",1
"2888",3,10.6,58.5,82.7,34.9,"1","1","NY","1",1
"2914",5,11,40.8,83.6,17,"1","1","NY","0",0
"2925",4,13.4,15.7,163.5,6.6,"1","0","CT","0",1
"2938",6,7.8,26.1,153.2,47.9,"1","1","NY","1",1
"2949",7,10.4,38.9,33.1,29.2,"1","0","CT","0",0
"2973",3,13,87.9,19.8,34,"1","0","CT","0",0
"3018",3,7.5,31.6,103,24.6,"1","1","NY","1",1
"3019",2,4.9,23.5,69.7,14.2,"1","0","CT","0",1
"3029",2,9.9,49.9,15.8,14,"1","1","NY","1",1
"3037",2,6.8,20.8,60.4,45.3,"1","0","CT","0",1
"3059",1,11.1,31.8,87.9,49.9,"1","1","NY","0",1
"3065",3,10.3,30.4,80.2,18.4,"1","1","NY","0",1
"3074",5,13.1,21.7,72.2,14.2,"1","0","CT","0",1
"3087",3,11.8,82.4,28.9,13.1,"1","1","NY","1",1
"3119",6,10.4,34.1,11.1,13.8,"1","1","NY","1",1
"3126",3,11.6,53.9,79.4,11,"1","1","NY","1",0
"3150",4,7.4,68.1,104.6,38.7,"1","1","NY","1",1
"3153",3,12.6,78.1,9.7,31.2,"1","0","CT","1",1
"3156",2,2.9,31,81.2,20.8,"1","1","NY","1",0
"3166",7,9.2,38.9,41.1,14.9,"1","0","NY","0",1
"3169",1,9.4,29.3,42.5,53.3,"1","1","NY","0",1
"3179",2,10.7,37.2,167.4,22.9,"1","1","NY","0",1
"3200",4,10.9,44.8,27.8,11,"1","1","NY","0",1
"2",4,11.6,2.2,110.9,35.6,"0","1","NY","1",1
"14",4,9.8,34,67.1,34.5,"0","1","NY","0",1
"15",8,9.5,17.6,152.8,34.8,"0","0","NY","0",1
"18",6,12.1,82,166,1.9,"0","0","NY","0",1
"24",4,12.1,12.6,48.9,18.1,"0","1","NY","0",0
"42",5,12.3,88.5,47.7,31.2,"0","0","CT","0",1
"47",8,9.6,14.4,50.6,39.7,"0","1","NY","1",1
"55",6,10.4,19,74.8,23.9,"0","1","NY","1",1
"64",1,10.4,5.1,64.5,23.6,"0","0","CT","0",1
"66",1,12,20.3,83.5,18.1,"0","1","NY","1",1
"75",3,10.9,12.9,94.4,71.3,"0","0","CT","1",1
"76",5,9.7,40.1,85.8,28.2,"0","0","NY","1",0
"78",1,10.5,50.4,72.3,62.3,"0","0","CT","0",1
"82",2,11.6,36.1,168,27.7,"0","1","NY","0",1
"84",2,12.3,34.9,171.7,23.8,"0","1","NY","1",1
"89",1,11.1,34.3,7.2,6.5,"0","1","NY","1",0
"90",1,9.6,5.7,60.1,37.5,"0","1","NY","0",0
"111",5,10.9,83.7,46.8,16.5,"0","1","NY","0",1
"118",4,11.6,6.6,20.8,9.9,"0","1","NY","0",1
"139",8,9.9,81.9,164.7,42.1,"0","1","NY","1",1
"148",2,11.7,9.2,119.1,22.6,"0","0","CT","1",0
"152",5,9.5,85.3,169.7,21,"0","0","NY","0",1
"156",3,10.1,49.7,154.4,6.7,"0","1","NY","1",0
"169",1,9.5,84.5,46.7,22.8,"0","1","NY","0",1
"177",7,11.1,19.7,16,24.2,"0","1","NY","0",0
"182",3,12.5,9.8,126.7,66.1,"0","0","NY","1",0
"183",2,13.1,85.3,157.5,23.7,"0","0","NY","1",1
"185",7,11.5,74.7,154.8,39.4,"0","0","NY","1",1
"194",3,13.2,15.3,71.4,33.3,"0","1","NY","0",1
"195",7,11.4,11,113.3,25,"0","1","NY","0",0
"203",4,9.6,21.4,85.5,17.5,"0","0","NY","1",1
"204",4,10.2,13.5,41.3,19.1,"0","1","NY","0",1
"210",5,10.4,15.8,167.3,38.7,"0","1","NY","0",1
"213",5,11.5,30,141.2,64.1,"0","1","NY","0",1
"215",6,11.7,16.9,171.7,17.5,"0","1","NY","1",0
"223",8,12.1,44.8,120.3,26.4,"0","1","NY","1",1
"225",5,11.3,55.3,39.6,17.7,"0","1","NY","1",1
"226",2,9.5,42.5,106.2,40.1,"0","1","NY","1",1
"229",3,11.8,17.1,18.2,14.6,"0","1","NY","1",1
"234",3,9.9,85.9,149.9,26.9,"0","0","NY","0",1
"245",5,10,88.3,155.9,35.1,"0","1","NY","1",1
"248",9,11.1,88.3,113.3,70.7,"0","1","NY","1",1
"260",2,11.8,67,24.6,72.1,"0","0","NY","0",1
"262",6,10,26,24.6,11,"0","1","NY","1",0
"271",2,11.8,7,69,10.1,"0","1","NY","1",1
"284",4,10.5,10.4,170.6,1.5,"0","1","NY","1",1
"291",8,12.2,27.4,17.4,30.8,"0","0","NY","1",1
"296",4,10.8,40,68.8,39.4,"0","1","NY","1",1
"297",4,12.2,71.2,53.8,35,"0","0","NY","0",1
"307",3,10.9,32.4,89.5,26,"0","1","NY","0",1
"308",3,12.2,17.8,30.1,28.2,"0","0","NY","1",0
"310",7,9.5,39.6,24.9,23.7,"0","1","NY","0",1
"312",1,9.5,4.2,121,37.7,"0","0","CT","0",1
"314",4,13.2,45.5,108.3,28.4,"0","1","NY","1",1
"318",4,10.7,36.4,42.2,38.1,"0","1","NY","0",0
"319",3,12.6,68.3,124.6,24.3,"0","1","NY","0",0
"334",9,12.6,30.8,72.8,39.9,"0","1","NY","0",1
"337",4,12.9,32.6,141.1,17.2,"0","1","NY","0",1
"349",6,12.6,28.9,83.9,32.8,"0","1","NY","1",0
"358",7,10,79.2,44.5,9.3,"0","0","NY","1",1
"363",5,13,29.6,39.1,70.2,"0","1","NY","1",1
"368",4,13.4,2.7,102.2,68.5,"0","1","NY","0",0
"371",6,10.8,26.2,163.2,39.7,"0","1","NY","0",1
"373",1,13.2,76.3,76.5,11.7,"0","0","NY","0",1
"387",3,11.6,19.6,34.9,33.9,"0","0","NY","1",0
"393",3,10.8,8.9,64.7,59.1,"0","0","CT","1",1
"399",2,11.6,65,44.4,30.2,"0","0","CT","1",0
"400",1,10.5,29.1,66.3,17.2,"0","1","NY","1",1
"405",11,12.5,5.8,171.5,10.3,"0","1","NY","0",0
"413",2,10.1,47.4,110.9,64.3,"0","1","NY","0",1
"414",9,11.5,38,70.9,74.1,"0","1","NY","0",1
"423",3,11.9,25.8,91.9,27,"0","0","NY","0",1
"426",7,13.3,88.8,57,25.3,"0","0","CT","0",1
"427",8,10.9,49.2,170.8,30.5,"0","1","NY","0",1
"442",3,10.9,13.3,22.2,50.9,"0","0","CT","0",0
"454",7,9.9,12.3,94.4,43,"0","0","CT","1",1
"456",2,9.8,53.7,69.8,38.5,"0","1","NY","1",0
"469",1,10.2,88.5,163.6,16.8,"0","0","CT","1",1
"470",4,11.4,81.5,10.2,37.3,"0","1","NY","1",1
"473",1,10.7,2.3,172.6,26.7,"0","1","NY","1",1
"475",3,10.7,80.6,24.7,5.8,"0","1","NY","0",1
"486",4,12.5,38.2,39.2,24,"0","0","CT","0",1
"489",1,10,51.5,114,14.2,"0","1","NY","1",1
"493",2,11.7,24.5,144.4,12.1,"0","0","NY","0",1
"496",7,10.9,55.4,70.6,71.4,"0","0","CT","0",1
"500",5,13.2,60,101,20.4,"0","0","NY","0",1
"503",1,9.8,6.6,85.8,23,"0","0","NY","1",1
"534",8,9.8,11.4,157.8,8.3,"0","1","NY","1",0
"536",3,13,34.9,5.1,39.1,"0","1","NY","0",0
"543",5,11.4,9.7,28.8,27.9,"0","0","NY","1",1
"548",5,11.4,14.6,34.4,37.8,"0","0","CT","0",1
"555",4,10.7,35.3,17.4,5.4,"0","1","NY","1",1
"556",1,10,36,99.8,55.3,"0","1","NY","0",1
"558",2,10.2,31.9,11.7,41.6,"0","1","NY","1",0
"568",2,11.2,12.7,131.6,27.4,"0","1","NY","0",1
"574",5,10.8,14.9,47.2,33,"0","1","NY","0",0
"596",6,11.1,52.3,151.1,19.8,"0","0","CT","1",1
"600",4,9.5,27.7,125.5,9.9,"0","1","NY","0",1
"606",2,10.5,30.8,66.4,12.6,"0","0","NY","1",1
"621",2,13.2,45.1,133.9,73.4,"0","1","NY","1",1
"632",4,10.5,10.3,129.9,23.4,"0","1","NY","1",0
"645",2,10,1.8,139.1,46.9,"0","0","NY","0",1
"650",6,9.6,18.7,146.9,13.6,"0","0","NY","0",1
"651",1,9.6,53.6,172,52.5,"0","0","CT","0",1
"665",2,10.1,64.6,84.8,20.9,"0","1","NY","1",1
"667",3,13,32.6,43.2,64.9,"0","0","NY","0",1
"668",2,11.6,16.3,45.8,11.4,"0","1","NY","0",1
"675",6,12.5,57.4,56.1,23.2,"0","1","NY","0",1
"680",5,12.1,40.5,165.1,26.2,"0","1","NY","0",1
"682",2,10.5,23.6,11,7.6,"0","1","NY","1",1
"683",3,13.4,34.2,30.8,1.9,"0","0","NY","0",1
"690",2,9.6,10.5,170,8.5,"0","1","NY","1",0
"696",4,11.5,41.3,113.6,35.9,"0","0","NY","0",1
"713",3,11.4,13.8,11.2,39,"0","0","CT","0",1
"714",2,12.2,13.6,50.2,26.5,"0","0","CT","1",0
"716",5,10.2,39.6,14,8.3,"0","0","NY","0",0
"725",6,12.3,13,58.7,10.6,"0","1","NY","1",1
"726",9,11.5,41.7,110.4,3.3,"0","1","NY","1",1
"732",2,11.5,20,11,1.8,"0","0","NY","0",1
"734",7,10.8,3.7,153.2,25.1,"0","0","CT","0",1
"743",4,11.4,16.7,34.2,50.7,"0","0","NY","1",1
"746",6,11.7,20.3,82.9,19.2,"0","1","NY","0",1
"750",1,11.7,21.1,16.1,76.3,"0","1","NY","0",1
"751",3,12.6,22.1,57.3,62.4,"0","1","NY","0",1
"757",4,12,25.2,170.7,22.1,"0","1","NY","1",0
"758",3,10.7,27,65.7,22.4,"0","0","NY","1",1
"773",2,12.8,32.4,93.9,19.2,"0","1","NY","1",1
"780",1,13.2,15,120.7,17.3,"0","1","NY","0",1
"781",3,12.5,30.2,56.2,72.2,"0","1","NY","0",1
"782",3,10,15.4,79,25.8,"0","1","NY","0",1
"785",2,11.2,12.8,55,5.3,"0","0","CT","1",0
"787",5,12.1,47.4,85.8,32.1,"0","0","NY","0",0
"794",5,12.8,10.1,46.2,24.7,"0","1","NY","1",1
"805",5,12.8,23.7,13.7,15.3,"0","1","NY","1",1
"809",5,11,3.4,89.6,66,"0","0","NY","0",1
"810",2,11.5,79,15.7,12.9,"0","1","NY","0",1
"813",4,12.5,30.6,36.7,33.6,"0","0","NY","0",0
"815",4,12.1,87.7,98.6,50.5,"0","1","NY","0",1
"818",4,12.2,85,38.7,22.5,"0","1","NY","1",0
"826",4,11.9,61.1,44.6,3.8,"0","0","NY","0",1
"829",5,10.9,18,119,19.3,"0","1","NY","1",1
"836",1,12.2,1,60.7,15.6,"0","1","NY","0",0
"847",4,10.5,21.7,134,59.8,"0","0","NY","1",1
"857",5,10.7,64.1,22,13.2,"0","1","NY","1",0
"861",2,11.6,22.6,114.3,23.2,"0","1","NY","0",0
"862",4,10.1,22.8,51,12.9,"0","1","NY","1",1
"877",7,11.4,2.3,53.8,4,"0","0","CT","1",1
"881",5,11.2,85,45.5,19.3,"0","1","NY","1",1
"889",2,11.2,28.3,165.6,14.1,"0","0","NY","1",0
"890",3,10.3,24.4,135.3,63.6,"0","1","NY","0",1
"902",7,12.8,37.7,78.8,74.2,"0","1","NY","1",0
"906",3,12.4,69.4,172.4,23.2,"0","1","NY","0",1
"951",8,12.1,61.2,43.4,27.1,"0","0","CT","1",1
"958",1,12.1,86,48.3,2.8,"0","1","NY","0",1
"960",4,11.5,10.1,57.3,8.5,"0","0","NY","0",1
"966",4,9.5,51.1,64.5,2.4,"0","0","NY","0",0
"970",7,9.7,88.9,21.7,33.7,"0","0","NY","1",0
"973",1,11.7,43.9,48.8,53.9,"0","0","CT","0",1
"977",5,11.1,30.8,14,29.8,"0","1","NY","0",1
"983",5,11.1,0.5,160.2,60.6,"0","1","NY","1",1
"996",4,10.2,86.9,15,21.9,"0","1","NY","1",1
"998",7,11.3,84.5,12.1,19.8,"0","1","NY","0",1
"1011",5,9.7,76.4,12.3,33.1,"0","0","CT","0",0
"1033",1,10.6,43,20.4,36.1,"0","1","NY","1",0
"1034",3,11.6,29.5,12.3,18.1,"0","0","CT","1",1
"1040",2,10.3,63.1,45.5,49.6,"0","1","NY","0",1
"1043",3,10.3,42.9,36.3,10.8,"0","0","CT","1",1
"1045",5,12.3,39.8,13.7,24.2,"0","1","NY","1",0
"1049",6,12.7,35.3,14.1,18.8,"0","1","NY","0",0
"1050",1,12.3,40.5,43.5,69.2,"0","0","CT","1",1
"1067",2,11,24.6,169.8,29.7,"0","1","NY","0",1
"1070",7,9.6,39.8,101.9,37.1,"0","0","CT","1",1
"1075",2,9.6,7.8,83,25.7,"0","1","NY","0",0
"1077",2,12.4,49.6,0.1,58.1,"0","0","NY","1",0
"1079",6,12.6,24.6,29.6,65.8,"0","1","NY","0",1
"1080",6,9.7,10.5,72.5,16.8,"0","1","NY","0",0
"1101",1,9.6,22,62.4,32.9,"0","1","NY","0",1
"1104",4,11,17.3,59,6,"0","1","NY","0",1
"1109",8,10.7,33,71.9,11.6,"0","1","NY","1",0
